,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,swing
7389,000012.SH,20200401,181.4969,181.36,181.518,181.36,181.3425,0.1544,0.0851,693500.0,708167.113,
7390,000012.SH,20200331,181.3425,181.312,181.343,181.312,181.2928,0.0497,0.0274,962200.0,978945.757,
7391,000012.SH,20200330,181.2928,181.339,181.348,181.291,181.2898,0.003,0.0017,787120.0,801118.243,
7392,000012.SH,20200327,181.2898,181.265,181.294,181.264,181.2499,0.0399,0.022,542890.0,552323.937,
7393,000012.SH,20200326,181.2499,181.224,181.252,181.224,181.2068,0.0431,0.0238,630510.0,641448.169,
7394,000012.SH,20200325,181.2068,181.189,181.216,181.167,181.1778,0.029,0.016,572760.0,581636.308,
7395,000012.SH,20200324,181.1778,181.086,181.184,181.086,181.0777,0.1001,0.0553,773150.0,786386.151,
7396,000012.SH,20200323,181.0777,180.911,181.08,180.911,180.8513,0.2264,0.1252,722040.0,730529.526,
7397,000012.SH,20200320,180.8513,180.821,180.852,180.811,180.8046,0.0467,0.0258,400970.0,402564.431,
7398,000012.SH,20200319,180.8046,180.733,180.863,180.715,180.7158,0.0888,0.0491,509170.0,513422.417,
7399,000012.SH,20200318,180.7158,180.727,180.727,180.639,180.7106,0.0052,0.0029,710180.0,718979.811,
7400,000012.SH,20200317,180.7106,180.762,180.766,180.675,180.7514,-0.0408,-0.0226,453950.0,460914.782,
7401,000012.SH,20200316,180.7514,180.784,180.806,180.722,180.7325,0.0189,0.0105,402780.0,410811.103,
7402,000012.SH,20200313,180.7325,180.861,180.87,180.716,180.8484,-0.1159,-0.0641,856560.0,873130.677,
7403,000012.SH,20200312,180.8484,180.86,180.873,180.848,180.8429,0.0055,0.003,644510.0,657941.302,
7404,000012.SH,20200311,180.8429,180.518,180.846,180.516,180.502,0.3409,0.1889,529930.0,542918.899,
7405,000012.SH,20200310,180.502,180.593,180.593,180.478,180.5927,-0.0907,-0.0502,599430.0,614005.59,
7406,000012.SH,20200309,180.5927,179.961,180.599,179.961,179.8782,0.7145,0.3972,662730.0,686491.234,
7407,000012.SH,20200306,179.8782,179.746,179.879,179.741,179.7276,0.1506,0.0838,441670.0,445430.272,
7408,000012.SH,20200305,179.7276,179.665,179.741,179.652,179.6501,0.0775,0.0431,541980.0,548438.712,
7409,000012.SH,20200304,179.6501,179.565,179.68,179.562,179.5435,0.1066,0.0594,520480.0,521883.561,
7410,000012.SH,20200303,179.5435,179.514,179.553,179.505,179.5004,0.0431,0.024,401190.0,401135.522,
7411,000012.SH,20200302,179.5004,179.468,179.5004,179.415,179.4369,0.0635,0.0354,261280.0,262892.776,
7412,000012.SH,20200228,179.4369,179.394,179.442,179.394,179.3736,0.0633,0.0353,526960.0,531954.488,
7413,000012.SH,20200227,179.3736,179.283,179.375,179.283,179.2643,0.1093,0.061,440520.0,440802.676,
7414,000012.SH,20200226,179.2643,178.865,179.284,178.82,178.8453,0.419,0.2343,273650.0,269930.071,
7415,000012.SH,20200225,178.8453,178.836,178.862,178.833,178.8211,0.0242,0.0135,318680.0,321379.414,
7416,000012.SH,20200224,178.8211,178.861,178.862,178.784,178.8099,0.0112,0.0063,276860.0,278708.786,
7417,000012.SH,20200221,178.8099,178.676,178.81,178.626,178.6579,0.152,0.0851,206360.0,207525.416,
7418,000012.SH,20200220,178.6579,178.779,178.804,178.655,178.7626,-0.1047,-0.0586,343750.0,342696.301,
7419,000012.SH,20200219,178.7626,178.785,178.799,178.739,178.7683,-0.0057,-0.0032,259110.0,260291.816,
7420,000012.SH,20200218,178.7683,179.196,179.201,178.767,179.1779,-0.4096,-0.2286,502830.0,499182.255,
7421,000012.SH,20200217,179.1779,179.223,179.25,179.163,179.1748,0.0031,0.0017,440670.0,438611.091,
7422,000012.SH,20200214,179.1748,179.177,179.192,179.169,179.16,0.0148,0.0083,326780.0,326127.958,
7423,000012.SH,20200213,179.16,179.156,179.226,179.027,179.1392,0.0208,0.0116,323150.0,324577.934,
7424,000012.SH,20200212,179.1392,179.154,179.207,178.947,179.1396,-0.0004,-0.0002,490140.0,496323.624,
7425,000012.SH,20200211,179.1396,179.221,179.266,178.771,179.2041,-0.0645,-0.036,368980.0,370745.981,
7426,000012.SH,20200210,179.2041,179.165,179.218,178.812,179.1149,0.0892,0.0498,524680.0,529055.684,
7427,000012.SH,20200207,179.1149,178.89,179.117,178.62,178.8732,0.2417,0.1351,520950.0,522377.19,
7428,000012.SH,20200206,178.8732,178.799,178.884,178.798,178.784,0.0892,0.0499,460090.0,455853.321,
7429,000012.SH,20200205,178.784,178.771,178.795,178.725,178.7561,0.0279,0.0156,566510.0,562388.857,
7430,000012.SH,20200204,178.7561,178.6,178.757,178.555,178.5834,0.1727,0.0967,490220.0,493262.607,
7431,000012.SH,20200203,178.5834,178.354,178.63,178.354,178.1508,0.4326,0.2428,811610.0,800305.093,
7432,000012.SH,20200123,178.1508,178.075,178.169,178.061,178.0581,0.0927,0.0521,293610.0,288065.508,
7433,000012.SH,20200122,178.0581,177.97,178.06,177.97,177.9531,0.105,0.059,298640.0,296173.136,
7434,000012.SH,20200121,177.9531,177.863,177.955,177.863,177.8463,0.1068,0.0601,257590.0,251521.778,
7435,000012.SH,20200120,177.8463,177.829,177.858,177.821,177.7783,0.068,0.0382,422950.0,414383.685,
7436,000012.SH,20200117,177.7783,177.744,177.779,177.738,177.7274,0.0509,0.0286,423540.0,428999.147,
7437,000012.SH,20200116,177.7274,177.711,177.728,177.622,177.6939,0.0335,0.0189,104860.0,103517.711,
7438,000012.SH,20200115,177.6939,177.685,177.694,177.678,177.6688,0.0251,0.0141,119280.0,116670.311,
7439,000012.SH,20200114,177.6688,177.655,177.677,177.567,177.6392,0.0296,0.0167,164930.0,163768.431,
7440,000012.SH,20200113,177.6392,177.589,177.642,177.588,177.54,0.0992,0.0559,220490.0,216821.337,
7441,000012.SH,20200110,177.54,177.475,177.544,177.474,177.4589,0.0811,0.0457,202400.0,197177.68,
7442,000012.SH,20200109,177.4589,177.453,177.466,177.446,177.4391,0.0198,0.0112,214770.0,207753.596,
7443,000012.SH,20200108,177.4391,177.423,177.447,177.416,177.4063,0.0328,0.0185,244240.0,235452.351,
7444,000012.SH,20200107,177.4063,177.408,177.417,177.388,177.3926,0.0137,0.0077,271200.0,264002.073,
7445,000012.SH,20200106,177.3926,177.381,177.393,177.374,177.331,0.0616,0.0347,364200.0,359651.309,
7446,000012.SH,20200103,177.331,177.342,177.342,177.323,177.3257,0.0053,0.003,307040.0,292177.178,
7447,000012.SH,20200102,177.3257,177.305,177.326,177.258,177.2735,0.0522,0.0294,307000.0,297480.417,
7448,000012.SH,20191231,177.2735,177.229,177.276,177.21,177.212,0.0615,0.0347,457390.0,461522.023,
7449,000012.SH,20191230,177.212,177.202,177.227,177.173,177.1524,0.0596,0.0336,202370.0,197282.204,
7450,000012.SH,20191227,177.1524,177.088,177.155,177.071,177.0713,0.0811,0.0458,364400.0,352753.85,
7451,000012.SH,20191226,177.0713,176.979,177.072,176.979,176.962,0.1093,0.0618,388620.0,376235.295,
7452,000012.SH,20191225,176.962,176.951,176.969,176.949,176.9339,0.0281,0.0159,390840.0,377191.027,
7453,000012.SH,20191224,176.9339,176.854,176.939,176.848,176.8365,0.0974,0.0551,581490.0,563197.596,
7454,000012.SH,20191223,176.8365,176.818,176.842,176.813,176.7737,0.0628,0.0355,257830.0,248102.413,
7455,000012.SH,20191220,176.7737,176.727,176.775,176.724,176.7098,0.0639,0.0362,312540.0,301580.669,
7456,000012.SH,20191219,176.7098,176.688,176.711,176.684,176.6711,0.0387,0.0219,210990.0,207336.594,
7457,000012.SH,20191218,176.6711,176.683,176.684,176.663,176.6659,0.0052,0.0029,266910.0,259795.56,
7458,000012.SH,20191217,176.6659,176.67,176.693,176.653,176.6541,0.0118,0.0067,278890.0,263424.038,
7459,000012.SH,20191216,176.6541,176.651,176.658,176.641,176.6021,0.052,0.0294,146480.0,138142.876,
7460,000012.SH,20191213,176.6021,176.632,176.632,176.601,176.6175,-0.0154,-0.0087,162860.0,151658.551,
7461,000012.SH,20191212,176.6175,176.615,176.621,176.605,176.5983,0.0192,0.0109,206360.0,201673.536,
7462,000012.SH,20191211,176.5983,176.604,176.606,176.584,176.5872,0.0111,0.0063,144970.0,140894.203,
7463,000012.SH,20191210,176.5872,176.571,176.59,176.563,176.5546,0.0326,0.0185,149720.0,144991.263,
7464,000012.SH,20191209,176.5546,176.553,176.555,176.523,176.504,0.0506,0.0287,177160.0,177196.271,
7465,000012.SH,20191206,176.504,176.508,176.508,176.492,176.4924,0.0116,0.0066,150840.0,141231.992,
7466,000012.SH,20191205,176.4924,176.477,176.493,176.464,176.4604,0.032,0.0181,231030.0,221883.95,
7467,000012.SH,20191204,176.4604,176.473,176.495,176.459,176.4566,0.0038,0.0022,145580.0,141397.255,
7468,000012.SH,20191203,176.4566,176.455,176.468,176.447,176.4382,0.0184,0.0104,140120.0,136457.839,
7469,000012.SH,20191202,176.4382,176.496,176.496,176.437,176.4496,-0.0114,-0.0065,197390.0,190392.878,
7470,000012.SH,20191129,176.4496,176.436,176.45,176.435,176.4189,0.0307,0.0174,140270.0,132685.639,
7471,000012.SH,20191128,176.4189,176.414,176.421,176.411,176.3977,0.0212,0.012,102110.0,97033.809,
7472,000012.SH,20191127,176.3977,176.397,176.403,176.39,176.38,0.0177,0.01,126020.0,123709.606,
7473,000012.SH,20191126,176.38,176.369,176.39,176.366,176.3527,0.0273,0.0155,128640.0,125024.517,
7474,000012.SH,20191125,176.3527,176.418,176.418,176.332,176.3693,-0.0166,-0.0094,125980.0,122561.02,
7475,000012.SH,20191122,176.3693,176.317,176.37,176.31,176.3005,0.0688,0.039,163890.0,158820.167,
7476,000012.SH,20191121,176.3005,176.252,176.322,176.251,176.2347,0.0658,0.0373,171120.0,168251.136,
7477,000012.SH,20191120,176.2347,176.215,176.24,176.193,176.1982,0.0365,0.0207,98070.0,94020.349,
7478,000012.SH,20191119,176.1982,176.151,176.199,176.149,176.1323,0.0659,0.0374,122540.0,117189.222,
7479,000012.SH,20191118,176.1323,176.048,176.133,176.044,175.9981,0.1342,0.0763,241940.0,229823.218,
7480,000012.SH,20191115,175.9981,176.001,176.008,175.995,175.9849,0.0132,0.0075,160790.0,156905.473,
7481,000012.SH,20191114,175.9849,175.996,176.002,175.9849,175.9791,0.0058,0.0033,142620.0,135716.555,
7482,000012.SH,20191113,175.9791,175.954,175.997,175.951,175.9372,0.0419,0.0238,141700.0,137615.779,
7483,000012.SH,20191112,175.9372,175.973,175.994,175.935,175.9555,-0.0183,-0.0104,222070.0,212820.524,
7484,000012.SH,20191111,175.9555,175.951,175.967,175.948,175.9013,0.0542,0.0308,124420.0,121117.704,
7485,000012.SH,20191108,175.9013,175.918,175.92,175.881,175.902,-0.0007,-0.0004,189140.0,178382.309,
7486,000012.SH,20191107,175.902,175.879,175.92,175.877,175.8625,0.0395,0.0225,153170.0,143794.8,
7487,000012.SH,20191106,175.8625,175.856,175.889,175.825,175.8399,0.0226,0.0129,282760.0,271771.138,
7488,000012.SH,20191105,175.8399,175.816,175.847,175.779,175.7998,0.0401,0.0228,379860.0,352759.901,
7489,000012.SH,20191104,175.7998,175.853,175.856,175.799,175.8034,-0.0036,-0.002,205770.0,194175.879,
7490,000012.SH,20191101,175.8034,175.781,175.8034,175.781,175.7644,0.039,0.0222,197550.0,185946.435,
7491,000012.SH,20191031,175.7644,175.77,175.776,175.762,175.7529,0.0115,0.0065,178150.0,171913.23,
7492,000012.SH,20191030,175.7529,175.825,175.828,175.749,175.8082,-0.0553,-0.0315,165950.0,159180.531,
7493,000012.SH,20191029,175.8082,175.878,175.878,175.808,175.8615,-0.0533,-0.0303,129350.0,125867.975,
7494,000012.SH,20191028,175.8615,175.952,175.952,175.86,175.9026,-0.0411,-0.0234,308040.0,292897.406,
7495,000012.SH,20191025,175.9026,175.664,175.904,175.647,175.6476,0.255,0.1452,118230.0,114791.124,
7496,000012.SH,20191024,175.6476,175.678,175.68,175.645,175.661,-0.0134,-0.0076,130210.0,124471.028,
7497,000012.SH,20191023,175.661,175.6,175.67,175.598,175.5839,0.0771,0.0439,146080.0,140929.017,
7498,000012.SH,20191022,175.5839,175.638,175.639,175.54,175.6214,-0.0375,-0.0214,181880.0,176055.167,
7499,000012.SH,20191021,175.6214,175.634,175.637,175.62,175.5847,0.0367,0.0209,147160.0,140320.285,
7500,000012.SH,20191018,175.5847,175.631,175.633,175.582,175.6191,-0.0344,-0.0196,173450.0,168322.439,
7501,000012.SH,20191017,175.6191,175.57,175.6191,175.568,175.553,0.0661,0.0377,205840.0,200054.013,
7502,000012.SH,20191016,175.553,175.513,175.566,175.497,175.497,0.056,0.0319,230340.0,220330.875,
7503,000012.SH,20191015,175.497,175.697,175.719,175.496,175.6811,-0.1841,-0.1048,254790.0,244060.927,
7504,000012.SH,20191014,175.6811,175.921,175.921,175.618,175.8723,-0.1912,-0.1087,259420.0,246510.686,
7505,000012.SH,20191011,175.8723,175.873,175.883,175.861,175.8575,0.0148,0.0084,152360.0,143808.865,
7506,000012.SH,20191010,175.8575,175.828,175.897,175.817,175.8098,0.0477,0.0271,141230.0,137198.752,
7507,000012.SH,20191009,175.8098,175.774,175.844,175.772,175.7575,0.0523,0.0298,412710.0,408945.266,
7508,000012.SH,20191008,175.7575,175.664,175.763,175.656,175.532,0.2255,0.1285,169890.0,162794.964,
7509,000012.SH,20190930,175.532,175.524,175.534,175.514,175.4724,0.0596,0.034,239210.0,233262.23,
7510,000012.SH,20190927,175.4724,175.481,175.488,175.468,175.4645,0.0079,0.0045,201080.0,192743.369,
7511,000012.SH,20190926,175.4645,175.47,175.473,175.461,175.455,0.0095,0.0054,193040.0,186738.273,
7512,000012.SH,20190925,175.455,175.426,175.456,175.404,175.4098,0.0452,0.0258,144270.0,137718.32,
7513,000012.SH,20190924,175.4098,175.415,175.42,175.398,175.3986,0.0112,0.0064,191830.0,191212.367,
7514,000012.SH,20190923,175.3986,175.412,175.415,175.398,175.3624,0.0362,0.0206,153610.0,151678.466,
7515,000012.SH,20190920,175.3624,175.36,175.367,175.352,175.3437,0.0187,0.0107,240420.0,233562.215,
7516,000012.SH,20190919,175.3437,175.365,175.377,175.337,175.3488,-0.0051,-0.0029,458780.0,452207.283,
7517,000012.SH,20190918,175.3488,175.383,175.383,175.333,175.3664,-0.0176,-0.01,347030.0,345036.329,
7518,000012.SH,20190917,175.3664,175.358,175.405,175.358,175.3406,0.0258,0.0147,304900.0,298453.479,
7519,000012.SH,20190916,175.3406,175.358,175.369,175.334,175.2932,0.0474,0.027,256290.0,250326.264,
7520,000012.SH,20190912,175.2932,175.314,175.316,175.285,175.3011,-0.0079,-0.0045,297260.0,285841.864,
7521,000012.SH,20190911,175.3011,175.293,175.314,175.284,175.2784,0.0227,0.013,242860.0,236845.871,
7522,000012.SH,20190910,175.2784,175.292,175.293,175.267,175.2756,0.0028,0.0016,224020.0,225673.674,
7523,000012.SH,20190909,175.2756,175.274,175.293,175.267,175.2255,0.0501,0.0286,167920.0,167001.086,
7524,000012.SH,20190906,175.2255,175.123,175.229,175.113,175.1068,0.1187,0.0678,181850.0,178045.734,
7525,000012.SH,20190905,175.1068,175.079,175.119,175.079,175.0599,0.0469,0.0268,322000.0,316279.377,
7526,000012.SH,20190904,175.0599,175.04,175.062,175.023,175.0234,0.0365,0.0209,189340.0,186302.226,
7527,000012.SH,20190903,175.0234,175.033,175.033,175.018,175.0161,0.0073,0.0042,150110.0,150956.268,
7528,000012.SH,20190902,175.0161,175.029,175.029,175.004,174.9799,0.0362,0.0207,217370.0,213930.665,
7529,000012.SH,20190830,174.9799,175.015,175.015,174.979,174.9997,-0.0198,-0.0113,171240.0,167190.213,
7530,000012.SH,20190829,174.9997,174.996,175.01,174.961,174.9796,0.0201,0.0115,286060.0,280287.274,
7531,000012.SH,20190828,174.9796,174.931,174.98,174.925,174.9138,0.0658,0.0376,187650.0,187425.171,
7532,000012.SH,20190827,174.9138,174.92,174.921,174.903,174.9036,0.0102,0.0058,302030.0,299910.874,
7533,000012.SH,20190826,174.9036,174.858,174.904,174.858,174.8052,0.0984,0.0563,193280.0,189646.169,
7534,000012.SH,20190823,174.8052,174.844,174.844,174.773,174.8277,-0.0225,-0.0129,159140.0,159975.442,
7535,000012.SH,20190822,174.8277,174.748,174.831,174.746,174.7292,0.0985,0.0564,133830.0,131743.601,
7536,000012.SH,20190821,174.7292,174.782,174.788,174.728,174.766,-0.0368,-0.0211,148670.0,147315.837,
7537,000012.SH,20190820,174.766,174.725,174.773,174.72,174.7086,0.0574,0.0329,111700.0,111402.981,
7538,000012.SH,20190819,174.7086,174.694,174.711,174.682,174.6446,0.064,0.0366,189090.0,187786.357,
7539,000012.SH,20190816,174.6446,174.656,174.66,174.621,174.6386,0.006,0.0034,135850.0,134613.26,
7540,000012.SH,20190815,174.6386,174.619,174.667,174.619,174.5982,0.0404,0.0231,224530.0,220170.824,
7541,000012.SH,20190814,174.5982,174.529,174.6,174.525,174.5123,0.0859,0.0492,213920.0,210117.324,
7542,000012.SH,20190813,174.5123,174.466,174.536,174.466,174.4463,0.066,0.0378,234830.0,229496.375,
7543,000012.SH,20190812,174.4463,174.468,174.474,174.431,174.4189,0.0274,0.0157,259210.0,255571.174,
7544,000012.SH,20190809,174.4189,174.361,174.42,174.36,174.3448,0.0741,0.0425,211760.0,208103.251,
7545,000012.SH,20190808,174.3448,174.292,174.347,174.146,174.2758,0.069,0.0396,156440.0,155580.818,
7546,000012.SH,20190807,174.2758,174.259,174.277,174.253,174.243,0.0328,0.0188,372340.0,372220.32,
7547,000012.SH,20190806,174.243,174.232,174.255,174.232,174.2154,0.0276,0.0158,460730.0,461238.352,
7548,000012.SH,20190805,174.2154,174.155,174.22,174.153,174.1067,0.1087,0.0624,368950.0,366122.45,
7549,000012.SH,20190802,174.1067,174.086,174.108,174.08,174.0629,0.0438,0.0252,401640.0,394520.504,
7550,000012.SH,20190801,174.0629,174.036,174.063,174.027,174.0218,0.0411,0.0236,363780.0,364052.838,
7551,000012.SH,20190731,174.0218,173.987,174.024,173.987,173.9704,0.0514,0.0295,240110.0,238107.423,
7552,000012.SH,20190730,173.9704,173.97,173.971,173.956,173.9536,0.0168,0.0097,88660.0,88377.762,
7553,000012.SH,20190729,173.9536,173.964,173.967,173.952,173.9144,0.0392,0.0225,142850.0,140259.786,
7554,000012.SH,20190726,173.9144,173.916,173.916,173.906,173.8991,0.0153,0.0088,175310.0,165555.134,
7555,000012.SH,20190725,173.8991,173.9,173.902,173.896,173.8832,0.0159,0.0091,110000.0,106110.958,
7556,000012.SH,20190724,173.8832,173.881,173.901,173.873,173.8648,0.0184,0.0106,108490.0,104235.781,
7557,000012.SH,20190723,173.8648,173.868,173.888,173.862,173.8498,0.015,0.0086,140220.0,138955.108,
7558,000012.SH,20190722,173.8498,173.794,173.85,173.782,173.7451,0.1047,0.0603,126160.0,125842.945,
7559,000012.SH,20190719,173.7451,173.764,173.765,173.734,173.7468,-0.0017,-0.001,192880.0,193072.244,
7560,000012.SH,20190718,173.7468,173.738,173.747,173.738,173.7217,0.0251,0.0144,177450.0,178786.209,
7561,000012.SH,20190717,173.7217,173.795,173.795,173.72,173.778,-0.0563,-0.0324,256030.0,259509.362,
7562,000012.SH,20190716,173.778,173.78,173.788,173.776,173.7634,0.0146,0.0084,113480.0,113116.054,
7563,000012.SH,20190715,173.7634,173.698,173.766,173.691,173.648,0.1154,0.0665,221150.0,220940.948,
7564,000012.SH,20190712,173.648,173.607,173.651,173.6,173.5899,0.0581,0.0335,100060.0,99421.515,
7565,000012.SH,20190711,173.5899,173.554,173.592,173.546,173.536,0.0539,0.0311,135320.0,131736.412,
7566,000012.SH,20190710,173.536,173.551,173.562,173.534,173.5349,0.0011,0.0006,108810.0,105803.281,
7567,000012.SH,20190709,173.5349,173.551,173.563,173.532,173.5345,0.0004,0.0002,97190.0,96065.835,
7568,000012.SH,20190708,173.5345,173.56,173.574,173.533,173.5115,0.023,0.0133,230390.0,226361.446,
7569,000012.SH,20190705,173.5115,173.477,173.521,173.471,173.46,0.0515,0.0297,184910.0,181165.818,
7570,000012.SH,20190704,173.46,173.447,173.462,173.427,173.4352,0.0248,0.0143,159190.0,158994.946,
7571,000012.SH,20190703,173.4352,173.43,173.452,173.403,173.4068,0.0284,0.0164,442750.0,436709.174,
7572,000012.SH,20190702,173.4068,173.379,173.408,173.32,173.3622,0.0446,0.0257,238330.0,231959.59,
7573,000012.SH,20190701,173.3622,173.362,173.364,173.348,173.3129,0.0493,0.0284,272190.0,271091.908,
7574,000012.SH,20190628,173.3129,173.32,173.338,173.296,173.3041,0.0088,0.0051,158820.0,151271.776,
7575,000012.SH,20190627,173.3041,173.311,173.319,173.302,173.2945,0.0096,0.0055,124210.0,121472.516,
7576,000012.SH,20190626,173.2945,173.246,173.295,173.239,173.2297,0.0648,0.0374,197520.0,195215.882,
7577,000012.SH,20190625,173.2297,173.306,173.318,173.228,173.2897,-0.06,-0.0346,527770.0,530136.639,
7578,000012.SH,20190624,173.2897,173.29,173.29,173.284,173.2407,0.049,0.0283,148750.0,143628.456,
7579,000012.SH,20190621,173.2407,173.212,173.251,173.209,173.1961,0.0446,0.0258,236380.0,230114.675,
7580,000012.SH,20190620,173.1961,173.072,173.212,173.068,173.0517,0.1444,0.0834,330650.0,325322.065,
7581,000012.SH,20190619,173.0517,172.766,173.053,172.757,172.7524,0.2993,0.1733,152640.0,148115.927,
7582,000012.SH,20190618,172.7524,173.04,173.043,172.752,173.0243,-0.2719,-0.1571,205970.0,199224.255,
7583,000012.SH,20190617,173.0243,173.022,173.026,173.011,172.9742,0.0501,0.029,170250.0,162401.741,
7584,000012.SH,20190614,172.9742,172.891,173.053,172.889,172.8743,0.0999,0.0578,223190.0,214646.776,
7585,000012.SH,20190613,172.8743,172.85,172.875,172.845,172.834,0.0403,0.0233,123780.0,117890.099,
7586,000012.SH,20190612,172.834,172.856,172.868,172.833,172.8393,-0.0053,-0.0031,179840.0,170797.537,
7587,000012.SH,20190611,172.8393,172.86,172.86,172.829,172.8435,-0.0042,-0.0024,254080.0,244096.286,
7588,000012.SH,20190610,172.8435,172.82,172.86,172.818,172.7558,0.0877,0.0508,135790.0,127557.595,
7589,000012.SH,20190606,172.7558,172.734,172.762,172.733,172.7207,0.0351,0.0203,245990.0,236380.081,
7590,000012.SH,20190605,172.7207,172.686,172.722,172.686,172.6744,0.0463,0.0268,243570.0,235482.118,
7591,000012.SH,20190604,172.6744,172.648,172.711,172.648,172.6333,0.0411,0.0238,156040.0,147191.149,
7592,000012.SH,20190603,172.6333,172.605,172.639,172.587,172.5553,0.078,0.0452,183960.0,176012.027,
7593,000012.SH,20190531,172.5553,172.573,172.578,172.545,172.5564,-0.0011,-0.0006,115840.0,110176.694,
7594,000012.SH,20190530,172.5564,172.55,172.557,172.545,172.5331,0.0233,0.0135,155860.0,153242.493,
7595,000012.SH,20190529,172.5331,172.53,172.543,172.53,172.5115,0.0216,0.0125,185890.0,183156.613,
7596,000012.SH,20190528,172.5115,172.518,172.518,172.504,172.5015,0.01,0.0058,328370.0,324023.995,
7597,000012.SH,20190527,172.5015,172.512,172.512,172.497,172.4635,0.038,0.022,155510.0,151528.835,
7598,000012.SH,20190524,172.4635,172.427,172.464,172.423,172.4112,0.0523,0.0303,193980.0,191327.944,
7599,000012.SH,20190523,172.4112,172.387,172.412,172.38,172.3708,0.0404,0.0234,196790.0,192073.144,
7600,000012.SH,20190522,172.3708,172.406,172.407,172.3708,172.3895,-0.0187,-0.0108,178360.0,173825.045,
7601,000012.SH,20190521,172.3895,172.426,172.426,172.358,172.4098,-0.0203,-0.0118,199900.0,197940.834,
7602,000012.SH,20190520,172.4098,172.412,172.42,172.409,172.3578,0.052,0.0302,164470.0,160624.921,
7603,000012.SH,20190517,172.3578,172.358,172.361,172.344,172.344,0.0138,0.008,137200.0,131786.016,
7604,000012.SH,20190516,172.344,172.331,172.368,172.327,172.3142,0.0298,0.0173,181190.0,174113.351,
7605,000012.SH,20190515,172.3142,172.204,172.3142,172.201,172.1902,0.124,0.072,147140.0,146220.585,
7606,000012.SH,20190514,172.1902,172.226,172.235,172.187,172.207,-0.0168,-0.0098,321540.0,316960.118,
7607,000012.SH,20190513,172.207,172.294,172.31,172.19,172.2441,-0.0371,-0.0215,164910.0,159805.475,
7608,000012.SH,20190510,172.2441,172.256,172.262,172.214,172.2409,0.0032,0.0019,216270.0,207122.848,
7609,000012.SH,20190509,172.2409,172.207,172.259,172.201,172.1912,0.0497,0.0289,293870.0,287077.98,
7610,000012.SH,20190508,172.1912,172.163,172.192,172.146,172.1422,0.049,0.0285,204790.0,196936.447,
7611,000012.SH,20190507,172.1422,172.161,172.212,172.142,172.1447,-0.0025,-0.0015,177280.0,175847.954,
7612,000012.SH,20190506,172.1447,172.12,172.181,172.12,172.0182,0.1265,0.0735,183010.0,173055.29,
7613,000012.SH,20190430,172.0182,172.019,172.021,172.01,172.0022,0.016,0.0093,124260.0,119689.484,
7614,000012.SH,20190429,172.0022,172.011,172.015,171.996,171.9627,0.0395,0.023,113160.0,107761.661,
7615,000012.SH,20190426,171.9627,172.009,172.016,171.957,171.9929,-0.0302,-0.0176,131780.0,123055.609,
7616,000012.SH,20190425,171.9929,172.004,172.05,171.991,171.9879,0.005,0.0029,164710.0,151982.953,
7617,000012.SH,20190424,171.9879,172.047,172.049,171.985,172.0311,-0.0432,-0.0251,158260.0,148861.387,
7618,000012.SH,20190423,172.0311,172.058,172.061,172.024,172.0419,-0.0108,-0.0063,72840.0,68385.387,
7619,000012.SH,20190422,172.0419,172.04,172.049,172.022,171.9912,0.0507,0.0295,142780.0,138298.088,
7620,000012.SH,20190419,171.9912,171.978,171.995,171.962,171.9613,0.0299,0.0174,253230.0,248229.308,
7621,000012.SH,20190418,171.9613,171.976,171.977,171.946,171.9597,0.0016,0.0009,188170.0,181264.225,
7622,000012.SH,20190417,171.9597,172.024,172.026,171.934,172.0076,-0.0479,-0.0278,235090.0,224965.476,
7623,000012.SH,20190416,172.0076,172.016,172.016,171.984,171.9995,0.0081,0.0047,229980.0,223492.314,
7624,000012.SH,20190415,171.9995,172.052,172.052,171.994,172.0116,-0.0121,-0.007,290850.0,278450.514,
7625,000012.SH,20190412,172.0116,172.251,172.262,172.005,172.2349,-0.2233,-0.1296,176150.0,172364.247,
7626,000012.SH,20190411,172.2349,172.202,172.331,172.009,172.186,0.0489,0.0284,196330.0,187440.004,
7627,000012.SH,20190410,172.186,172.042,172.205,172.009,172.0255,0.1605,0.0933,373840.0,368846.185,
7628,000012.SH,20190409,172.0255,172.048,172.059,172.022,172.0327,-0.0072,-0.0042,292670.0,293131.576,
7629,000012.SH,20190408,172.0327,172.088,172.088,172.012,172.0231,0.0096,0.0056,252370.0,248123.989,
7630,000012.SH,20190404,172.0231,172.067,172.067,172.018,172.0501,-0.027,-0.0157,321910.0,305871.944,
7631,000012.SH,20190403,172.0501,172.097,172.105,172.034,172.0805,-0.0304,-0.0177,228910.0,224551.553,
7632,000012.SH,20190402,172.0805,172.062,172.086,172.052,172.0464,0.0341,0.0198,315550.0,316047.1,
7633,000012.SH,20190401,172.0464,172.07,172.092,172.046,172.0233,0.0231,0.0134,321720.0,321440.085,
7634,000012.SH,20190329,172.0233,172.05,172.059,172.015,172.0349,-0.0116,-0.0067,195290.0,192676.709,
7635,000012.SH,20190328,172.0349,171.983,172.158,171.983,171.9665,0.0684,0.0398,135060.0,133194.703,
7636,000012.SH,20190327,171.9665,171.942,171.971,171.937,171.925,0.0415,0.0241,254210.0,256339.602,
7637,000012.SH,20190326,171.925,171.871,171.927,171.869,171.8547,0.0703,0.0409,222260.0,218590.691,
