,trade_date,0,close
1606,20180810,DR007.IB,2.3
1607,20180813,DR007.IB,2.49
1608,20180814,DR007.IB,2.4
1609,20180815,DR007.IB,2.5
1610,20180816,DR007.IB,2.6
1611,20180817,DR007.IB,2.63
1612,20180820,DR007.IB,2.65
1613,20180821,DR007.IB,2.66
1614,20180822,DR007.IB,2.5
1615,20180823,DR007.IB,2.62
1616,20180824,DR007.IB,2.3
1617,20180827,DR007.IB,2.64
1618,20180828,DR007.IB,2.53
1619,20180829,DR007.IB,2.63
1620,20180830,DR007.IB,2.62
1621,20180831,DR007.IB,2.5
1622,20180903,DR007.IB,2.1
1623,20180904,DR007.IB,2.2
1624,20180905,DR007.IB,2.4
1625,20180906,DR007.IB,2.7
1626,20180907,DR007.IB,2.5
1627,20180910,DR007.IB,2.6
1628,20180911,DR007.IB,2.67
1629,20180912,DR007.IB,2.53
1630,20180913,DR007.IB,2.5
1631,20180914,DR007.IB,2.62
1632,20180917,DR007.IB,2.62
1633,20180918,DR007.IB,2.71
1634,20180919,DR007.IB,2.66
1635,20180920,DR007.IB,2.68
1636,20180921,DR007.IB,2.55
1637,20180925,DR007.IB,2.75
1638,20180926,DR007.IB,2.7
1639,20180927,DR007.IB,2.5
1640,20180928,DR007.IB,2.59
1641,20181008,DR007.IB,2.55
1642,20181009,DR007.IB,2.55
1643,20181010,DR007.IB,2.5
1644,20181011,DR007.IB,2.4
1645,20181012,DR007.IB,2.5
1646,20181015,DR007.IB,2.35
1647,20181016,DR007.IB,2.58
1648,20181017,DR007.IB,2.5
1649,20181018,DR007.IB,2.4
1650,20181019,DR007.IB,2.61
1651,20181022,DR007.IB,2.3
1652,20181023,DR007.IB,2.6
1653,20181024,DR007.IB,2.5
1654,20181025,DR007.IB,2.5
1655,20181026,DR007.IB,2.4
1656,20181029,DR007.IB,2.5
1657,20181030,DR007.IB,2.55
1658,20181031,DR007.IB,2.71
1659,20181101,DR007.IB,2.5
1660,20181102,DR007.IB,2.65
1661,20181105,DR007.IB,2.4
1662,20181106,DR007.IB,2.4
1663,20181107,DR007.IB,2.56
1664,20181108,DR007.IB,2.4
1665,20181109,DR007.IB,2.55
1666,20181112,DR007.IB,2.6
1667,20181113,DR007.IB,2.5
1668,20181114,DR007.IB,2.31
1669,20181115,DR007.IB,2.58
1670,20181116,DR007.IB,2.65
1671,20181119,DR007.IB,2.6
1672,20181120,DR007.IB,2.9
1673,20181121,DR007.IB,2.5
1674,20181122,DR007.IB,2.3
1675,20181123,DR007.IB,2.1
1676,20181126,DR007.IB,2.3
1677,20181127,DR007.IB,2.65
1678,20181128,DR007.IB,2.65
1679,20181129,DR007.IB,2.64
1680,20181130,DR007.IB,2.67
1681,20181203,DR007.IB,2.2
1682,20181204,DR007.IB,2.4
1683,20181205,DR007.IB,2.1
1684,20181206,DR007.IB,2.5
1685,20181207,DR007.IB,2.55
1686,20181210,DR007.IB,2.65
1687,20181211,DR007.IB,2.58
1688,20181212,DR007.IB,2.35
1689,20181213,DR007.IB,2.65
1690,20181214,DR007.IB,2.66
1691,20181217,DR007.IB,2.65
1692,20181218,DR007.IB,2.69
1693,20181219,DR007.IB,2.67
1694,20181220,DR007.IB,2.5
1695,20181221,DR007.IB,2.0
1696,20181224,DR007.IB,2.0
1697,20181225,DR007.IB,4.8
1698,20181226,DR007.IB,2.71
1699,20181227,DR007.IB,2.7
1700,20181228,DR007.IB,3.54
1701,20190102,DR007.IB,1.8
1702,20190103,DR007.IB,2.0
1703,20190104,DR007.IB,2.0
1704,20190107,DR007.IB,2.0
1705,20190108,DR007.IB,2.15
1706,20190109,DR007.IB,2.0
1707,20190110,DR007.IB,2.48
1708,20190111,DR007.IB,1.8
1709,20190114,DR007.IB,2.1
1710,20190115,DR007.IB,2.5
1711,20190116,DR007.IB,2.5
1712,20190117,DR007.IB,2.35
1713,20190118,DR007.IB,2.55
1714,20190121,DR007.IB,2.55
1715,20190122,DR007.IB,2.5
1716,20190123,DR007.IB,2.53
1717,20190124,DR007.IB,2.58
1718,20190125,DR007.IB,2.35
1719,20190128,DR007.IB,2.8
1720,20190129,DR007.IB,2.0
1721,20190130,DR007.IB,2.74
1722,20190131,DR007.IB,2.71
1723,20190201,DR007.IB,2.3
1724,20190211,DR007.IB,2.3
1725,20190212,DR007.IB,2.0
1726,20190213,DR007.IB,2.0
1727,20190214,DR007.IB,2.19
1728,20190215,DR007.IB,2.2
1729,20190218,DR007.IB,2.0
1730,20190219,DR007.IB,2.35
1731,20190220,DR007.IB,1.9
1732,20190221,DR007.IB,2.31
1733,20190222,DR007.IB,2.62
1734,20190225,DR007.IB,2.64
1735,20190226,DR007.IB,2.73
1736,20190227,DR007.IB,2.8
1737,20190228,DR007.IB,2.65
1738,20190301,DR007.IB,2.0
1739,20190304,DR007.IB,2.26
1740,20190305,DR007.IB,2.5
1741,20190306,DR007.IB,2.1
1742,20190307,DR007.IB,2.2
1743,20190308,DR007.IB,2.1
1744,20190311,DR007.IB,2.1
1745,20190312,DR007.IB,2.58
1746,20190313,DR007.IB,2.4
1747,20190314,DR007.IB,2.58
1748,20190315,DR007.IB,2.76
1749,20190318,DR007.IB,2.8
1750,20190319,DR007.IB,2.75
1751,20190320,DR007.IB,2.8
1752,20190321,DR007.IB,2.75
1753,20190322,DR007.IB,2.5
1754,20190325,DR007.IB,2.6
1755,20190326,DR007.IB,2.5
1756,20190327,DR007.IB,2.9
1757,20190328,DR007.IB,2.73
1758,20190329,DR007.IB,2.7
1759,20190401,DR007.IB,2.4
1760,20190402,DR007.IB,2.1
1761,20190403,DR007.IB,2.1
1762,20190404,DR007.IB,2.27
1763,20190408,DR007.IB,2.2
1764,20190409,DR007.IB,2.38
1765,20190410,DR007.IB,2.5
1766,20190411,DR007.IB,2.6
1767,20190412,DR007.IB,2.7
1768,20190415,DR007.IB,2.8
1769,20190416,DR007.IB,2.8
1770,20190417,DR007.IB,2.79
1771,20190418,DR007.IB,2.9
1772,20190419,DR007.IB,2.5
1773,20190422,DR007.IB,3.1
1774,20190423,DR007.IB,3.2
1775,20190424,DR007.IB,2.9
1776,20190425,DR007.IB,2.89
1777,20190426,DR007.IB,2.7
1778,20190429,DR007.IB,2.69
1779,20190430,DR007.IB,2.0
1780,20190506,DR007.IB,2.4
1781,20190507,DR007.IB,2.2
1782,20190508,DR007.IB,2.1
1783,20190509,DR007.IB,2.49
1784,20190510,DR007.IB,2.73
1785,20190513,DR007.IB,2.45
1786,20190514,DR007.IB,2.52
1787,20190515,DR007.IB,2.4
1788,20190516,DR007.IB,2.56
1789,20190517,DR007.IB,2.9
1790,20190520,DR007.IB,2.8
1791,20190521,DR007.IB,2.75
1792,20190522,DR007.IB,2.5
1793,20190523,DR007.IB,2.6
1794,20190524,DR007.IB,2.55
1795,20190527,DR007.IB,2.85
1796,20190528,DR007.IB,2.9
1797,20190529,DR007.IB,2.82
1798,20190530,DR007.IB,2.3
1799,20190531,DR007.IB,2.25
1800,20190603,DR007.IB,2.46
1801,20190604,DR007.IB,1.82
1802,20190605,DR007.IB,2.3
1803,20190606,DR007.IB,2.58
1804,20190610,DR007.IB,2.48
1805,20190611,DR007.IB,2.3
1806,20190612,DR007.IB,1.8
1807,20190613,DR007.IB,2.35
1808,20190614,DR007.IB,2.35
1809,20190617,DR007.IB,2.3
1810,20190618,DR007.IB,1.9
1811,20190619,DR007.IB,2.6
1812,20190620,DR007.IB,1.9
1813,20190621,DR007.IB,1.8
1814,20190624,DR007.IB,2.27
1815,20190625,DR007.IB,2.3
1816,20190626,DR007.IB,2.39
1817,20190627,DR007.IB,2.4
1818,20190628,DR007.IB,2.5
1819,20190701,DR007.IB,2.0
1820,20190702,DR007.IB,1.7
1821,20190703,DR007.IB,1.8
1822,20190704,DR007.IB,1.8
1823,20190705,DR007.IB,2.17
1824,20190708,DR007.IB,2.41
1825,20190709,DR007.IB,2.5
1826,20190710,DR007.IB,2.47
1827,20190711,DR007.IB,2.1
1828,20190712,DR007.IB,2.5
1829,20190715,DR007.IB,2.75
1830,20190716,DR007.IB,2.72
1831,20190717,DR007.IB,2.72
1832,20190718,DR007.IB,2.85
1833,20190719,DR007.IB,2.5
1834,20190722,DR007.IB,2.7
1835,20190723,DR007.IB,2.6
1836,20190724,DR007.IB,2.55
1837,20190725,DR007.IB,2.65
1838,20190726,DR007.IB,2.63
1839,20190729,DR007.IB,2.66
1840,20190730,DR007.IB,2.7
1841,20190731,DR007.IB,2.75
1842,20190801,DR007.IB,2.6
1843,20190802,DR007.IB,2.65
1844,20190805,DR007.IB,2.44
1845,20190806,DR007.IB,2.3
1846,20190807,DR007.IB,2.43
1847,20190808,DR007.IB,2.55
1848,20190809,DR007.IB,2.64
1849,20190812,DR007.IB,2.7
1850,20190813,DR007.IB,2.72
1851,20190814,DR007.IB,2.6
1852,20190815,DR007.IB,2.72
1853,20190816,DR007.IB,2.67
1854,20190819,DR007.IB,2.68
1855,20190820,DR007.IB,2.66
1856,20190821,DR007.IB,2.65
1857,20190822,DR007.IB,2.5
1858,20190823,DR007.IB,2.5
1859,20190826,DR007.IB,2.7
1860,20190827,DR007.IB,2.7
1861,20190828,DR007.IB,2.72
1862,20190829,DR007.IB,2.68
1863,20190830,DR007.IB,2.67
1864,20190902,DR007.IB,2.45
1865,20190903,DR007.IB,2.58
1866,20190904,DR007.IB,2.6
1867,20190905,DR007.IB,2.65
1868,20190906,DR007.IB,2.67
1869,20190909,DR007.IB,2.65
1870,20190910,DR007.IB,2.6
1871,20190911,DR007.IB,2.65
1872,20190912,DR007.IB,2.65
1873,20190916,DR007.IB,2.57
1874,20190917,DR007.IB,2.57
1875,20190918,DR007.IB,2.66
1876,20190919,DR007.IB,2.75
1877,20190920,DR007.IB,2.8
1878,20190923,DR007.IB,2.7
1879,20190924,DR007.IB,2.3
1880,20190925,DR007.IB,2.41
1881,20190926,DR007.IB,2.5
1882,20190927,DR007.IB,1.3
1883,20190930,DR007.IB,3.03
1884,20191008,DR007.IB,2.5
1885,20191009,DR007.IB,2.56
1886,20191010,DR007.IB,2.5
1887,20191011,DR007.IB,2.35
1888,20191014,DR007.IB,2.7
1889,20191015,DR007.IB,2.7
1890,20191016,DR007.IB,2.7
1891,20191017,DR007.IB,2.65
1892,20191018,DR007.IB,2.7
1893,20191021,DR007.IB,2.72
1894,20191022,DR007.IB,2.8
1895,20191023,DR007.IB,2.5
1896,20191024,DR007.IB,2.65
1897,20191025,DR007.IB,2.67
1898,20191028,DR007.IB,2.69
1899,20191029,DR007.IB,2.2
1900,20191030,DR007.IB,2.8
1901,20191031,DR007.IB,2.4
1902,20191101,DR007.IB,2.3
1903,20191104,DR007.IB,2.2
1904,20191105,DR007.IB,2.3
1905,20191106,DR007.IB,2.36
1906,20191107,DR007.IB,2.35
1907,20191108,DR007.IB,2.47
1908,20191111,DR007.IB,2.3
1909,20191112,DR007.IB,2.37
1910,20191113,DR007.IB,2.3
1911,20191114,DR007.IB,2.75
1912,20191115,DR007.IB,2.8
1913,20191118,DR007.IB,2.71
1914,20191119,DR007.IB,2.65
1915,20191120,DR007.IB,2.1
1916,20191121,DR007.IB,2.3
1917,20191122,DR007.IB,2.1
1918,20191125,DR007.IB,2.52
1919,20191126,DR007.IB,2.1
1920,20191127,DR007.IB,2.5
1921,20191128,DR007.IB,2.59
1922,20191129,DR007.IB,2.36
1923,20191202,DR007.IB,2.41
1924,20191203,DR007.IB,2.1
1925,20191204,DR007.IB,2.1
1926,20191205,DR007.IB,1.9
1927,20191206,DR007.IB,2.42
1928,20191209,DR007.IB,2.3
1929,20191210,DR007.IB,2.48
1930,20191211,DR007.IB,2.0
1931,20191212,DR007.IB,2.3
1932,20191213,DR007.IB,2.41
1933,20191216,DR007.IB,2.43
1934,20191217,DR007.IB,2.5
1935,20191218,DR007.IB,2.3
1936,20191219,DR007.IB,2.1
1937,20191220,DR007.IB,1.7
1938,20191223,DR007.IB,2.0
1939,20191224,DR007.IB,1.4
1940,20191225,DR007.IB,2.7
1941,20191226,DR007.IB,2.35
1942,20191227,DR007.IB,2.9
1943,20191230,DR007.IB,2.65
1944,20191231,DR007.IB,2.65
1945,20200102,DR007.IB,2.1
1946,20200103,DR007.IB,1.35
1947,20200106,DR007.IB,1.85
1948,20200107,DR007.IB,1.6
1949,20200108,DR007.IB,1.6
1950,20200109,DR007.IB,2.25
1951,20200110,DR007.IB,2.2
1952,20200113,DR007.IB,2.45
1953,20200114,DR007.IB,2.8
1954,20200115,DR007.IB,3.35
1955,20200116,DR007.IB,2.7
1956,20200117,DR007.IB,2.64
1957,20200120,DR007.IB,2.2
1958,20200121,DR007.IB,2.58
1959,20200122,DR007.IB,2.35
1960,20200123,DR007.IB,2.54
1961,20200203,DR007.IB,2.6
1962,20200204,DR007.IB,2.1
1963,20200205,DR007.IB,1.98
1964,20200206,DR007.IB,1.4
1965,20200207,DR007.IB,1.71
1966,20200210,DR007.IB,1.8
1967,20200211,DR007.IB,2.05
1968,20200212,DR007.IB,2.1
1969,20200213,DR007.IB,1.8
1970,20200214,DR007.IB,1.98
1971,20200217,DR007.IB,1.55
1972,20200218,DR007.IB,2.21
1973,20200219,DR007.IB,2.12
1974,20200220,DR007.IB,1.45
1975,20200221,DR007.IB,2.08
1976,20200224,DR007.IB,2.05
1977,20200225,DR007.IB,2.08
1978,20200226,DR007.IB,1.9
1979,20200227,DR007.IB,2.1
1980,20200228,DR007.IB,2.4
1981,20200302,DR007.IB,2.02
1982,20200303,DR007.IB,1.96
1983,20200304,DR007.IB,2.0
1984,20200305,DR007.IB,1.45
1985,20200306,DR007.IB,1.89
1986,20200309,DR007.IB,1.96
1987,20200310,DR007.IB,2.19
1988,20200311,DR007.IB,1.9
1989,20200312,DR007.IB,1.8
1990,20200313,DR007.IB,1.8
1991,20200316,DR007.IB,1.95
1992,20200317,DR007.IB,1.65
1993,20200318,DR007.IB,1.6
1994,20200319,DR007.IB,1.2
1995,20200320,DR007.IB,1.56
1996,20200323,DR007.IB,1.2
1997,20200324,DR007.IB,1.2
1998,20200325,DR007.IB,1.8
1999,20200326,DR007.IB,1.55
2000,20200327,DR007.IB,1.69
2001,20200330,DR007.IB,2.1
2002,20200331,DR007.IB,2.1
2003,20200401,DR007.IB,1.4
2004,20200402,DR007.IB,1.3
2005,20200403,DR007.IB,1.4
2006,20200407,DR007.IB,1.2
2007,20200408,DR007.IB,0.95
2008,20200409,DR007.IB,1.2
2009,20200410,DR007.IB,1.8
2010,20200413,DR007.IB,1.37
2011,20200414,DR007.IB,1.1
2012,20200415,DR007.IB,1.24
2013,20200416,DR007.IB,1.0
2014,20200417,DR007.IB,1.2
2015,20200420,DR007.IB,1.4
2016,20200421,DR007.IB,1.27
2017,20200422,DR007.IB,1.32
2018,20200423,DR007.IB,1.2
2019,20200424,DR007.IB,0.91
2020,20200427,DR007.IB,1.15
2021,20200428,DR007.IB,0.95
2022,20200429,DR007.IB,1.5
2023,20200430,DR007.IB,1.91
2024,20200506,DR007.IB,1.2
2025,20200507,DR007.IB,1.15
2026,20200508,DR007.IB,1.3
2027,20200511,DR007.IB,1.27
2028,20200512,DR007.IB,1.2
2029,20200513,DR007.IB,1.2
2030,20200514,DR007.IB,1.35
2031,20200515,DR007.IB,1.15
2032,20200518,DR007.IB,1.2
2033,20200519,DR007.IB,1.2
2034,20200520,DR007.IB,1.3
2035,20200521,DR007.IB,1.15
2036,20200522,DR007.IB,1.4
2037,20200525,DR007.IB,1.5
2038,20200526,DR007.IB,1.7
2039,20200527,DR007.IB,2.02
2040,20200528,DR007.IB,2.25
2041,20200529,DR007.IB,2.15
2042,20200601,DR007.IB,1.2
2043,20200602,DR007.IB,1.5
2044,20200603,DR007.IB,1.97
2045,20200604,DR007.IB,1.75
2046,20200605,DR007.IB,1.6
2047,20200608,DR007.IB,1.75
2048,20200609,DR007.IB,1.85
2049,20200610,DR007.IB,1.9
2050,20200611,DR007.IB,1.9
2051,20200612,DR007.IB,1.85
2052,20200615,DR007.IB,1.9
2053,20200616,DR007.IB,1.85
2054,20200617,DR007.IB,2.05
2055,20200618,DR007.IB,2.09
2056,20200619,DR007.IB,2.14
2057,20200622,DR007.IB,2.14
2058,20200623,DR007.IB,1.9
2059,20200624,DR007.IB,1.5
2060,20200629,DR007.IB,2.0
2061,20200630,DR007.IB,3.1
2062,20200701,DR007.IB,1.97
2063,20200702,DR007.IB,1.5
2064,20200703,DR007.IB,1.5
2065,20200706,DR007.IB,1.76
2066,20200707,DR007.IB,1.81
2067,20200708,DR007.IB,2.22
2068,20200709,DR007.IB,2.18
2069,20200710,DR007.IB,2.0
2070,20200713,DR007.IB,2.35
2071,20200714,DR007.IB,2.0
2072,20200715,DR007.IB,2.2
2073,20200716,DR007.IB,2.8
2074,20200717,DR007.IB,2.22
2075,20200720,DR007.IB,2.1
2076,20200721,DR007.IB,2.08
2077,20200722,DR007.IB,2.0
2078,20200723,DR007.IB,2.19
2079,20200724,DR007.IB,1.7
2080,20200727,DR007.IB,2.0
2081,20200728,DR007.IB,2.1
2082,20200729,DR007.IB,1.3
2083,20200730,DR007.IB,2.18
2084,20200731,DR007.IB,2.4
2085,20200803,DR007.IB,1.68
2086,20200804,DR007.IB,2.11
2087,20200805,DR007.IB,1.8
2088,20200806,DR007.IB,1.9
2089,20200807,DR007.IB,2.05
2090,20200810,DR007.IB,2.2
2091,20200811,DR007.IB,2.0
2092,20200812,DR007.IB,2.2
2093,20200813,DR007.IB,2.24
2094,20200814,DR007.IB,2.2
2095,20200817,DR007.IB,2.0
2096,20200818,DR007.IB,2.2
2097,20200819,DR007.IB,2.21
2098,20200820,DR007.IB,2.25
2099,20200821,DR007.IB,1.8
2100,20200824,DR007.IB,2.37
2101,20200825,DR007.IB,1.9
2102,20200826,DR007.IB,2.18
2103,20200827,DR007.IB,2.15
2104,20200828,DR007.IB,1.35
2105,20200831,DR007.IB,2.4
2106,20200901,DR007.IB,2.2
2107,20200902,DR007.IB,2.08
2108,20200903,DR007.IB,2.2
2109,20200904,DR007.IB,2.2
2110,20200907,DR007.IB,2.2
2111,20200908,DR007.IB,2.2
2112,20200909,DR007.IB,1.65
2113,20200910,DR007.IB,2.0
2114,20200911,DR007.IB,2.17
2115,20200914,DR007.IB,2.0
2116,20200915,DR007.IB,2.0
2117,20200916,DR007.IB,1.7
2118,20200917,DR007.IB,2.5
2119,20200918,DR007.IB,2.6
2120,20200921,DR007.IB,2.33
2121,20200922,DR007.IB,2.36
2122,20200923,DR007.IB,1.6
2123,20200924,DR007.IB,1.4
2124,20200925,DR007.IB,1.4
2125,20200928,DR007.IB,1.2
2126,20200929,DR007.IB,2.9
2127,20200930,DR007.IB,2.45
2128,20201009,DR007.IB,2.0
2129,20201012,DR007.IB,1.85
2130,20201013,DR007.IB,1.9
2131,20201014,DR007.IB,2.1
2132,20201015,DR007.IB,2.19
2133,20201016,DR007.IB,2.19
2134,20201019,DR007.IB,2.25
2135,20201020,DR007.IB,2.25
2136,20201021,DR007.IB,2.2
2137,20201022,DR007.IB,2.17
2138,20201023,DR007.IB,2.4
2139,20201026,DR007.IB,2.9
2140,20201027,DR007.IB,2.53
2141,20201028,DR007.IB,2.51
2142,20201029,DR007.IB,2.5
2143,20201030,DR007.IB,2.6
2144,20201102,DR007.IB,2.47
2145,20201103,DR007.IB,2.05
2146,20201104,DR007.IB,1.5
2147,20201105,DR007.IB,2.05
2148,20201106,DR007.IB,1.65
2149,20201109,DR007.IB,2.3
2150,20201110,DR007.IB,2.35
2151,20201111,DR007.IB,2.38
2152,20201112,DR007.IB,2.8
2153,20201113,DR007.IB,2.65
2154,20201116,DR007.IB,2.9
2155,20201117,DR007.IB,2.05
2156,20201118,DR007.IB,1.85
2157,20201119,DR007.IB,2.23
2158,20201120,DR007.IB,2.2
2159,20201123,DR007.IB,2.2
2160,20201124,DR007.IB,1.92
2161,20201125,DR007.IB,2.34
2162,20201126,DR007.IB,2.85
2163,20201127,DR007.IB,2.37
2164,20201130,DR007.IB,2.31
2165,20201201,DR007.IB,1.7
2166,20201202,DR007.IB,1.4
2167,20201203,DR007.IB,2.12
2168,20201204,DR007.IB,1.13
2169,20201207,DR007.IB,2.07
2170,20201208,DR007.IB,2.06
2171,20201209,DR007.IB,1.1
2172,20201210,DR007.IB,2.0
2173,20201211,DR007.IB,2.2
2174,20201214,DR007.IB,2.15
2175,20201215,DR007.IB,1.7
2176,20201216,DR007.IB,1.61
2177,20201217,DR007.IB,1.89
2178,20201218,DR007.IB,2.05
2179,20201221,DR007.IB,1.5
2180,20201222,DR007.IB,1.6
2181,20201223,DR007.IB,1.0
2182,20201224,DR007.IB,1.6
2183,20201225,DR007.IB,2.16
2184,20201228,DR007.IB,2.08
2185,20201229,DR007.IB,2.8
2186,20201230,DR007.IB,2.8
2187,20201231,DR007.IB,2.3
2188,20210104,DR007.IB,1.86
2189,20210105,DR007.IB,1.6
2190,20210106,DR007.IB,1.5
2191,20210107,DR007.IB,1.0
2192,20210108,DR007.IB,1.98
2193,20210111,DR007.IB,1.94
2194,20210112,DR007.IB,1.95
2195,20210113,DR007.IB,1.6
2196,20210114,DR007.IB,1.8
2197,20210115,DR007.IB,2.01
2198,20210118,DR007.IB,2.18
2199,20210119,DR007.IB,2.7
2200,20210120,DR007.IB,2.56
2201,20210121,DR007.IB,2.4
2202,20210122,DR007.IB,2.2
2203,20210125,DR007.IB,2.8
2204,20210126,DR007.IB,3.0
2205,20210127,DR007.IB,3.03
2206,20210128,DR007.IB,3.19
2207,20210129,DR007.IB,3.19
2208,20210201,DR007.IB,2.6
2209,20210202,DR007.IB,1.85
2210,20210203,DR007.IB,2.11
2211,20210204,DR007.IB,2.1
2212,20210205,DR007.IB,1.9
2213,20210208,DR007.IB,2.7
2214,20210209,DR007.IB,2.3
2215,20210210,DR007.IB,2.0
2216,20210218,DR007.IB,2.0
2217,20210219,DR007.IB,1.5
2218,20210222,DR007.IB,2.0
2219,20210223,DR007.IB,2.33
2220,20210224,DR007.IB,2.2
2221,20210225,DR007.IB,2.21
2222,20210226,DR007.IB,2.21
2223,20210301,DR007.IB,2.0
2224,20210302,DR007.IB,2.0
2225,20210303,DR007.IB,1.86
2226,20210304,DR007.IB,2.13
2227,20210305,DR007.IB,2.0
2228,20210308,DR007.IB,2.05
2229,20210309,DR007.IB,2.04
2230,20210310,DR007.IB,1.9
2231,20210311,DR007.IB,2.0
2232,20210312,DR007.IB,2.15
2233,20210315,DR007.IB,2.3
2234,20210316,DR007.IB,2.15
2235,20210317,DR007.IB,2.14
2236,20210318,DR007.IB,2.2
2237,20210319,DR007.IB,2.18
2238,20210322,DR007.IB,2.2
2239,20210323,DR007.IB,2.0
2240,20210324,DR007.IB,1.9
2241,20210325,DR007.IB,2.22
2242,20210326,DR007.IB,2.22
2243,20210329,DR007.IB,2.2
2244,20210330,DR007.IB,2.24
2245,20210331,DR007.IB,2.0
2246,20210401,DR007.IB,2.15
2247,20210402,DR007.IB,2.0
2248,20210406,DR007.IB,1.8
2249,20210407,DR007.IB,1.86
2250,20210408,DR007.IB,1.95
2251,20210409,DR007.IB,1.85
2252,20210412,DR007.IB,2.0
2253,20210413,DR007.IB,1.8
2254,20210414,DR007.IB,2.04
2255,20210415,DR007.IB,2.13
2256,20210416,DR007.IB,2.15
2257,20210419,DR007.IB,2.2
2258,20210420,DR007.IB,2.16
2259,20210421,DR007.IB,2.08
2260,20210422,DR007.IB,2.13
2261,20210423,DR007.IB,2.1
2262,20210426,DR007.IB,2.05
2263,20210427,DR007.IB,2.2
2264,20210428,DR007.IB,1.9
2265,20210429,DR007.IB,2.27
2266,20210430,DR007.IB,2.3
2267,20210506,DR007.IB,2.12
2268,20210507,DR007.IB,1.65
2269,20210510,DR007.IB,1.78
2270,20210511,DR007.IB,1.9
2271,20210512,DR007.IB,2.0
2272,20210513,DR007.IB,2.0577
2273,20210514,DR007.IB,2.05
2274,20210517,DR007.IB,2.15
2275,20210518,DR007.IB,2.19
2276,20210519,DR007.IB,2.14
2277,20210520,DR007.IB,2.0
2278,20210521,DR007.IB,2.0
2279,20210524,DR007.IB,2.17
2280,20210525,DR007.IB,2.4
2281,20210526,DR007.IB,2.4
2282,20210527,DR007.IB,2.2564
2283,20210528,DR007.IB,2.3
2284,20210531,DR007.IB,2.5
2285,20210601,DR007.IB,2.15
2286,20210602,DR007.IB,2.05
2287,20210603,DR007.IB,2.1
2288,20210604,DR007.IB,2.25
2289,20210607,DR007.IB,2.25
2290,20210608,DR007.IB,2.2
2291,20210609,DR007.IB,2.2
2292,20210610,DR007.IB,2.12
2293,20210611,DR007.IB,2.1
2294,20210615,DR007.IB,2.23
2295,20210616,DR007.IB,2.19
2296,20210617,DR007.IB,2.17
2297,20210618,DR007.IB,2.2
2298,20210621,DR007.IB,2.28
2299,20210622,DR007.IB,2.25
2300,20210623,DR007.IB,2.3
2301,20210624,DR007.IB,2.25
2302,20210625,DR007.IB,2.0
2303,20210628,DR007.IB,2.8
2304,20210629,DR007.IB,2.93
2305,20210630,DR007.IB,3.0
2306,20210701,DR007.IB,2.0
2307,20210702,DR007.IB,1.64
2308,20210705,DR007.IB,1.9
2309,20210706,DR007.IB,1.9
2310,20210707,DR007.IB,2.15
2311,20210708,DR007.IB,1.8
2312,20210709,DR007.IB,2.21
2313,20210712,DR007.IB,2.05
2314,20210713,DR007.IB,2.1
2315,20210714,DR007.IB,2.18
2316,20210715,DR007.IB,2.25
2317,20210716,DR007.IB,2.15
2318,20210719,DR007.IB,2.2
2319,20210720,DR007.IB,2.1
2320,20210721,DR007.IB,2.21
2321,20210722,DR007.IB,2.1
2322,20210723,DR007.IB,2.07
2323,20210726,DR007.IB,2.17
2324,20210727,DR007.IB,2.35
2325,20210728,DR007.IB,2.5
2326,20210729,DR007.IB,2.45
2327,20210730,DR007.IB,2.2
2328,20210802,DR007.IB,1.88
2329,20210803,DR007.IB,1.95
2330,20210804,DR007.IB,1.92
2331,20210805,DR007.IB,1.95
2332,20210806,DR007.IB,2.15
2333,20210809,DR007.IB,2.5
2334,20210810,DR007.IB,2.45
2335,20210811,DR007.IB,1.9
2336,20210812,DR007.IB,2.05
2337,20210813,DR007.IB,2.1
2338,20210816,DR007.IB,2.2
2339,20210817,DR007.IB,1.96
2340,20210818,DR007.IB,2.01
2341,20210819,DR007.IB,2.0
2342,20210820,DR007.IB,2.1
2343,20210823,DR007.IB,2.23
2344,20210824,DR007.IB,2.15
2345,20210825,DR007.IB,2.45
2346,20210826,DR007.IB,2.3
2347,20210827,DR007.IB,2.3
2348,20210830,DR007.IB,2.4
2349,20210831,DR007.IB,2.5
2350,20210901,DR007.IB,2.05
2351,20210902,DR007.IB,2.0
2352,20210903,DR007.IB,2.1
2353,20210906,DR007.IB,2.15
2354,20210907,DR007.IB,2.15
2355,20210908,DR007.IB,2.1
2356,20210909,DR007.IB,2.2
2357,20210910,DR007.IB,2.13
2358,20210913,DR007.IB,2.2
2359,20210914,DR007.IB,2.28
2360,20210915,DR007.IB,2.2212
2361,20210916,DR007.IB,2.2634
2362,20210917,DR007.IB,2.3
2363,20210922,DR007.IB,2.24
2364,20210923,DR007.IB,2.14
2365,20210924,DR007.IB,2.18
2366,20210927,DR007.IB,2.1
2367,20210928,DR007.IB,2.1
2368,20210929,DR007.IB,2.5459
2369,20210930,DR007.IB,2.28
2370,20211008,DR007.IB,1.95
2371,20211011,DR007.IB,2.16
2372,20211012,DR007.IB,2.16
2373,20211013,DR007.IB,2.15
2374,20211014,DR007.IB,2.1
2375,20211015,DR007.IB,2.0
2376,20211018,DR007.IB,2.16
2377,20211019,DR007.IB,2.29
2378,20211020,DR007.IB,2.2
2379,20211021,DR007.IB,2.03
2380,20211022,DR007.IB,2.0
2381,20211025,DR007.IB,2.19
